Light;Co2;TDS;TEMP;HUM;WaterTemp;pH;CropType;Method;yield_per_sqm
12658,1;750,1;1300,5;19,41;52,54;14,46;5,77;Chinese Cabbage;HYDROPONIC;3,819
18297,6;623,9;1112,8;23,91;72,93;20,2;5,96;Spinach;AQUAPONIC;4,424
16281,8;740,2;963,0;23,72;65,92;19,61;6,15;Chinese Cabbage;AEROPONIC;4,497
17372,5;692,6;1328,8;22,74;66,64;18,14;6,35;Lettuce;SOIL_BASED;4,127
15468,3;543,7;1449,6;23,55;62,41;18,75;5,37;Spinach;SOIL_BASED;3,091
17500,1;1026,1;919,5;20,58;65,66;16,38;5,57;Lettuce;HYDROPONIC;5,73
19415,3;798,3;1285,0;18,84;78,13;13,98;6,22;Kale;HYDROPONIC;5,754
16585,5;906,5;1475,6;21,37;69,12;17,02;6,01;Kale;AEROPONIC;6,29
12611,1;461,6;1306,4;18,14;77,01;14,65;5,66;Spinach;SOIL_BASED;3,677
11118,9;672,9;965,3;21,02;66,69;16,46;5,95;Spinach;AQUAPONIC;4,119
15043,7;681,7;1342,3;24,37;68,16;19,24;6,19;Chinese Cabbage;AQUAPONIC;4,193
19797,1;924,8;1279,9;23,67;70,77;19,17;6,27;Chinese Cabbage;SOIL_BASED;3,142
15221,8;1027,1;1319,5;18,53;72,48;15,02;5,66;Lettuce;SOIL_BASED;4,082
8690,9;607,7;1289,8;26,44;60,8;22,14;6,03;Spinach;SOIL_BASED;3,517
20721,1;803,4;755,2;22,96;67,78;19,27;5,88;Kale;AEROPONIC;6,001
16114,6;967,0;1234,9;19,86;62,26;16,47;6,79;Chinese Cabbage;AQUAPONIC;4,021
14183,9;680,9;1527,1;22,48;80,83;19,09;5,69;Chinese Cabbage;AQUAPONIC;3,98
13913,1;667,8;1653,6;21,87;53,34;18,31;5,85;Kale;HYDROPONIC;5,803
6432,9;855,0;1538,5;21,07;72,98;16,63;5,99;Chinese Cabbage;HYDROPONIC;4,319
11599,7;548,0;1286,7;25,78;61,43;20,43;6,03;Lettuce;SOIL_BASED;4,021
11543,3;483,8;1459,9;20,4;58,35;15,43;5,68;Spinach;HYDROPONIC;4,434
16687,2;350,0;1421,2;24,02;65,43;19,48;6,36;Kale;AEROPONIC;6,365
13759,7;879,5;1219,7;19,74;78,97;14,85;6,14;Spinach;AQUAPONIC;4,141
18317,3;978,4;1578,8;23,4;62,54;18,16;6,79;Chinese Cabbage;AQUAPONIC;4,082
6946,9;781,1;1111,9;24,24;52,66;19,03;6,29;Chinese Cabbage;HYDROPONIC;3,91
22405,7;926,6;1252,0;24,25;59,97;20,1;6,18;Kale;SOIL_BASED;4,462
18850,1;468,5;1514,6;23,73;69,05;19,97;5,67;Lettuce;HYDROPONIC;5,293
16000,9;866,6;1041,6;22,83;54,26;17,06;6,08;Bok Choy;SOIL_BASED;3,755
13287,2;800,9;932,7;20,52;74,13;15,83;6,35;Kale;AEROPONIC;6,028
17260,6;654,0;1027,7;20,55;54,56;15,55;6,17;Bok Choy;AQUAPONIC;4,605
14810,3;832,8;1395,5;24,34;63,9;21,08;6,43;Bok Choy;AEROPONIC;5,297
13805,2;1040,0;1860,7;19,97;74,96;14,53;6,27;Lettuce;AQUAPONIC;4,961
17115,3;912,4;1591,4;19,33;63,73;15,72;6,39;Bok Choy;AEROPONIC;5,307
17538,9;691,9;1483,5;27,5;56,58;23,76;5,74;Bok Choy;HYDROPONIC;4,649
15742,7;692,5;1687,2;22,77;67,23;19,32;6,18;Lettuce;AEROPONIC;5,674
12826,9;841,0;1355,2;25,28;63,81;21,13;5,85;Bok Choy;AEROPONIC;4,789
14077,2;866,3;1119,4;25,95;78,3;21,68;5,96;Bok Choy;HYDROPONIC;4,758
9787,3;664,8;1264,0;23,64;74,99;19,59;5,28;Bok Choy;AQUAPONIC;4,655
9591,4;1038,9;1210,4;22,45;72,3;18,22;6,73;Kale;AQUAPONIC;5,508
12393,5;771,7;1029,6;22,49;68,18;19,17;5,46;Kale;HYDROPONIC;6,004
17894,2;945,1;1225,8;28,0;66,14;23,28;5,89;Kale;AEROPONIC;6,147
14912,0;731,0;874,4;21,94;66,1;16,17;5,99;Lettuce;AEROPONIC;5,844
17837,1;1097,5;1196,1;23,99;53,47;20,38;6,58;Chinese Cabbage;AEROPONIC;4,434
19020,3;832,7;1254,6;25,4;68,03;21,86;5,73;Bok Choy;SOIL_BASED;3,698
15768,5;513,4;1235,0;24,2;61,26;20,16;5,76;Bok Choy;AQUAPONIC;4,313
10871,5;655,5;1717,6;26,54;67,27;22,54;6,44;Lettuce;AEROPONIC;5,591
17344,0;848,0;1332,1;22,42;68,44;19,17;5,9;Bok Choy;AQUAPONIC;4,462
10529,3;1001,0;1738,8;25,39;63,87;22,37;5,6;Kale;AEROPONIC;6,166
12627,5;804,6;923,2;18,48;75,93;13,31;5,84;Chinese Cabbage;HYDROPONIC;4,361
19244,8;603,1;1507,9;27,27;58,86;24,53;6,46;Spinach;HYDROPONIC;4,574
14482,2;767,4;1335,6;26,64;63,8;22,44;6,3;Bok Choy;AQUAPONIC;4,405
16114,1;835,5;1254,7;22,65;65,21;19,35;6,3;Kale;AQUAPONIC;5,423
7356,6;897,9;935,3;24,73;77,82;19,52;6,43;Spinach;HYDROPONIC;4,71
13389,6;988,2;1368,5;25,99;68,26;22,89;6,35;Chinese Cabbage;SOIL_BASED;3,197
15487,3;962,0;1871,3;20,59;67,85;17,07;6,08;Spinach;HYDROPONIC;4,923
14833,7;772,8;1394,6;23,1;75,4;19,96;6,51;Kale;AEROPONIC;6,4
17258,4;542,2;1268,0;19,84;63,56;16,27;5,86;Spinach;SOIL_BASED;3,156
12282,5;917,1;1318,7;26,69;75,44;23,38;6,35;Lettuce;HYDROPONIC;5,427
18515,4;708,4;1433,3;25,8;71,38;21,18;5,64;Spinach;SOIL_BASED;3,38
12881,5;1013,5;1686,3;22,71;78,52;18,15;6,3;Bok Choy;SOIL_BASED;3,825
14579,7;875,4;1183,9;22,39;64,78;15,86;6,4;Bok Choy;SOIL_BASED;3,655
11043,2;748,8;1328,1;23,08;65,5;20,51;5,99;Lettuce;AQUAPONIC;5,355
16437,7;1087,0;1281,3;20,99;69,21;16,18;6,8;Kale;HYDROPONIC;6,105
11844,5;847,1;1161,5;23,01;67,48;19,13;5,99;Bok Choy;AQUAPONIC;4,595
15421,3;957,4;1331,0;20,59;74,53;15,82;6,34;Chinese Cabbage;AQUAPONIC;3,848
17351,7;672,2;1678,0;26,02;66,16;22,02;6,73;Bok Choy;AEROPONIC;5,341
17731,6;639,3;1110,5;26,68;58,99;21,68;6,62;Bok Choy;AEROPONIC;4,773
23663,8;464,3;1375,8;26,15;79,51;20,36;6,43;Kale;SOIL_BASED;4,27
14525,1;912,4;1384,7;20,16;84,28;16,58;5,79;Spinach;SOIL_BASED;3,228
13418,2;735,5;1277,4;22,92;54,68;19,55;5,96;Bok Choy;AEROPONIC;4,931
12301,0;1117,4;1391,9;25,14;72,08;21,88;5,61;Lettuce;AEROPONIC;5,897
16651,0;823,8;1380,6;25,65;74,35;22,66;6,01;Spinach;HYDROPONIC;4,767
14052,9;825,0;1042,3;18,35;70,07;14,69;6,42;Chinese Cabbage;SOIL_BASED;3,044
11545,0;980,0;1264,4;25,57;81,38;21,81;6,23;Kale;SOIL_BASED;4,452
11431,9;751,2;1276,0;20,02;56,59;15,72;5,65;Chinese Cabbage;AEROPONIC;4,629
18896,8;709,5;1007,3;23,07;63,21;19,25;6,78;Spinach;HYDROPONIC;4,982
17585,3;608,3;1295,3;27,02;68,91;23,29;6,08;Spinach;AEROPONIC;4,539
19130,7;789,0;1272,8;26,64;75,82;22,31;5,98;Spinach;AEROPONIC;5,153
9508,1;835,7;1806,1;27,21;78,26;23,19;6,06;Chinese Cabbage;AQUAPONIC;4,03
13248,2;704,5;1065,6;20,51;57,75;15,37;6,55;Spinach;SOIL_BASED;3,411
11298,3;984,5;1540,1;21,21;52,9;16,08;5,85;Chinese Cabbage;HYDROPONIC;3,943
14968,7;496,5;1403,1;21,92;74,63;18,2;6,32;Spinach;AQUAPONIC;4,539
11733,4;894,3;1548,6;23,09;68,99;19,93;6,43;Lettuce;SOIL_BASED;4,219
19389,2;627,5;1071,7;24,11;69,4;20,13;6,74;Spinach;AEROPONIC;5,096
13250,3;898,3;790,5;27,08;74,83;23,1;5,55;Chinese Cabbage;HYDROPONIC;4,375
20997,5;799,9;1252,1;20,9;61,12;15,05;5,94;Bok Choy;SOIL_BASED;3,532
17517,4;801,7;1480,4;21,74;65,96;17,58;5,87;Spinach;AEROPONIC;5,128
17666,0;861,8;1196,4;27,49;72,45;23,51;6,03;Bok Choy;AQUAPONIC;4,683
20547,3;894,6;1241,7;20,25;59,92;17,65;6,06;Lettuce;HYDROPONIC;5,562
14742,5;738,8;1793,6;25,54;63,39;20,81;6,06;Kale;SOIL_BASED;4,233
17450,6;833,3;1090,8;23,25;68,89;19,25;6,36;Lettuce;AQUAPONIC;5,108
15600,9;884,5;1520,6;24,59;72,45;19,67;5,98;Spinach;AEROPONIC;5,235
11740,1;1007,2;1025,0;21,23;55,71;15,86;6,26;Bok Choy;AEROPONIC;5,242
12289,1;855,3;1579,0;25,48;73,67;22,02;6,36;Bok Choy;SOIL_BASED;3,556
13794,0;725,8;1261,8;21,67;71,71;16,73;6,33;Chinese Cabbage;AEROPONIC;4,525
16073,6;1052,8;1407,0;19,53;60,84;14,79;6,15;Bok Choy;HYDROPONIC;4,872
17132,8;969,4;1112,9;24,84;87,12;21,02;6,4;Chinese Cabbage;SOIL_BASED;3,003
16466,6;924,5;1304,5;16,49;59,92;13,14;5,77;Kale;AQUAPONIC;5,184
16524,4;822,0;1323,9;21,91;74,24;18,54;5,88;Spinach;SOIL_BASED;3,294
13529,9;773,3;912,5;24,32;70,36;20,51;5,91;Chinese Cabbage;SOIL_BASED;3,047
6738,0;556,6;1151,7;25,62;64,48;21,36;6,29;Kale;AQUAPONIC;5,484
17171,7;955,2;1349,5;26,93;68,77;21,84;6,24;Bok Choy;AEROPONIC;5,258
11708,3;350,0;1084,0;28,48;72,54;23,3;6,5;Bok Choy;AQUAPONIC;4,353
22044,7;811,4;1325,6;27,62;92,26;23,65;5,81;Kale;HYDROPONIC;5,622
15705,2;738,7;1231,9;24,04;55,69;21,0;6,83;Bok Choy;AEROPONIC;4,957
19323,3;857,3;1434,5;26,65;44,96;23,14;6,12;Kale;SOIL_BASED;3,885
10640,5;743,0;1236,2;23,99;59,41;20,0;5,9;Chinese Cabbage;AEROPONIC;4,472
18452,2;801,8;1899,0;25,42;67,74;21,68;6,5;Chinese Cabbage;AEROPONIC;4,679
17004,6;704,6;768,0;21,82;73,66;16,52;6,35;Kale;HYDROPONIC;5,504
15820,3;799,0;1073,8;24,79;68,82;21,04;6,07;Chinese Cabbage;AEROPONIC;4,588
10821,4;667,9;1456,3;22,17;66,71;19,56;5,96;Chinese Cabbage;AEROPONIC;4,401
12034,9;774,1;1328,3;23,01;81,06;17,97;5,96;Chinese Cabbage;AEROPONIC;4,523
16792,2;660,2;1393,4;24,8;61,28;20,07;6,18;Lettuce;SOIL_BASED;3,932
12036,0;1037,6;446,2;29,36;82,13;25,92;6,11;Spinach;AEROPONIC;4,726
11597,2;550,9;1232,7;24,61;73,27;20,49;5,58;Bok Choy;AQUAPONIC;4,633
12730,8;644,1;1281,6;23,47;80,75;19,96;5,98;Lettuce;AEROPONIC;5,634
16258,7;725,7;1438,2;21,17;59,99;15,51;6,37;Chinese Cabbage;HYDROPONIC;4,543
19475,0;709,4;1372,4;26,01;65,01;23,18;5,88;Kale;AEROPONIC;6,067
15949,1;900,4;1283,4;22,56;55,58;19,16;5,77;Chinese Cabbage;AEROPONIC;4,46
18768,7;780,2;1253,5;24,55;70,55;20,72;6,34;Spinach;SOIL_BASED;3,445
14006,8;669,6;952,5;25,47;70,73;20,89;6,74;Chinese Cabbage;AQUAPONIC;4,137
21635,3;726,4;1369,7;27,04;85,07;21,99;6,31;Kale;AEROPONIC;6,085
19158,3;872,3;1248,0;25,86;68,69;20,91;5,5;Spinach;AQUAPONIC;4,681
17630,7;460,7;1167,7;20,07;55,1;15,45;6,07;Chinese Cabbage;HYDROPONIC;4,406
16099,7;618,6;1276,6;18,69;76,03;15,96;6,48;Spinach;SOIL_BASED;3,23
15888,3;730,7;1186,5;25,46;60,24;21,83;5,71;Bok Choy;AQUAPONIC;4,986
9282,8;811,6;903,7;23,74;57,21;19,21;6,6;Bok Choy;SOIL_BASED;3,523
9117,2;774,1;1450,8;24,6;73,97;19,97;6,37;Chinese Cabbage;AEROPONIC;4,453
16787,7;814,2;1766,7;28,32;61,47;24,76;6,25;Spinach;HYDROPONIC;4,585
14754,3;760,7;1352,1;21,77;62,91;18,03;5,34;Kale;SOIL_BASED;4,267
16467,2;884,0;1356,8;27,12;79,92;23,17;6,54;Chinese Cabbage;AEROPONIC;4,761
10545,6;737,3;1669,9;21,8;72,37;16,49;6,11;Bok Choy;AQUAPONIC;4,7
19831,0;672,1;1774,8;27,88;73,07;23,61;5,81;Bok Choy;HYDROPONIC;4,995
13793,3;601,1;1234,3;25,6;56,3;22,27;5,88;Chinese Cabbage;HYDROPONIC;4,309
15830,6;734,8;1092,2;19,28;74,0;15,78;5,79;Spinach;AQUAPONIC;4,344
12739,0;759,3;1393,5;22,33;65,64;18,22;6,25;Bok Choy;AQUAPONIC;4,808
15642,9;729,7;1321,0;28,86;64,23;25,83;6,14;Spinach;HYDROPONIC;4,41
22840,6;540,1;1531,2;28,51;71,47;25,16;5,93;Bok Choy;SOIL_BASED;3,589
18551,5;818,5;1281,0;25,19;68,07;20,82;6,35;Bok Choy;HYDROPONIC;5,035
12508,7;776,6;1300,0;24,49;55,56;20,18;6,13;Lettuce;AQUAPONIC;5,095
10978,4;864,7;1030,3;24,17;76,09;18,84;5,98;Bok Choy;SOIL_BASED;4,064
15741,8;745,3;1545,5;24,72;76,9;21,32;5,23;Kale;AEROPONIC;6,147
13343,6;631,9;1114,8;23,11;63,01;18,77;6,84;Chinese Cabbage;HYDROPONIC;4,242
12129,5;763,2;969,7;26,89;73,18;21,49;7,05;Chinese Cabbage;AQUAPONIC;4,176
21456,3;1051,0;590,3;25,12;75,76;20,09;5,84;Spinach;AEROPONIC;5,092
7576,1;675,2;1253,7;20,8;52,12;15,29;5,66;Bok Choy;HYDROPONIC;4,948
16985,3;735,1;1095,3;25,33;63,62;22,4;5,96;Kale;HYDROPONIC;6,013
21300,0;647,3;1219,2;23,96;49,49;19,23;6,06;Spinach;SOIL_BASED;3,679
10440,7;766,7;1152,9;22,63;73,39;19,44;6,08;Lettuce;AQUAPONIC;5,318
13040,7;653,8;1185,0;28,82;71,8;22,66;6,35;Spinach;AEROPONIC;4,681
13349,3;737,5;1065,9;23,79;62,43;18,81;5,82;Spinach;HYDROPONIC;4,688
20133,6;940,1;1085,5;18,02;66,72;13,19;6,29;Bok Choy;SOIL_BASED;3,644
14397,1;883,5;1033,2;22,82;64,87;19,17;5,75;Lettuce;AEROPONIC;5,461
21669,9;759,7;1228,9;26,28;50,66;21,8;5,83;Spinach;AEROPONIC;5,26
17481,4;767,7;982,3;20,91;79,05;16,33;6,79;Kale;HYDROPONIC;5,862
13267,1;892,5;1607,0;26,19;70,17;22,51;7,03;Kale;AEROPONIC;6,058
10550,8;495,7;1277,6;20,71;66,77;16,44;5,89;Chinese Cabbage;HYDROPONIC;4,383
10961,8;705,9;880,8;27,24;66,83;25,1;5,88;Lettuce;SOIL_BASED;3,642
16819,3;984,4;1337,1;21,9;74,02;16,18;6,26;Lettuce;SOIL_BASED;4,216
23492,9;887,2;1046,5;22,51;54,51;17,85;5,22;Chinese Cabbage;AEROPONIC;4,764
12843,1;744,8;1551,7;22,31;60,56;18,49;6,79;Spinach;HYDROPONIC;4,889
12252,9;488,7;1120,6;25,17;69,81;20,34;5,41;Lettuce;AQUAPONIC;5,205
16792,0;502,4;1642,3;28,66;77,48;25,87;5,69;Kale;SOIL_BASED;4,011
13812,7;524,0;1539,9;23,54;47,51;18,52;5,85;Kale;HYDROPONIC;5,572
12874,7;611,6;2226,5;23,47;76,47;19,38;6,62;Bok Choy;HYDROPONIC;4,622
19933,9;644,3;1305,3;21,89;61,98;19,14;6,6;Lettuce;HYDROPONIC;5,635
19850,3;922,1;1459,3;18,94;65,56;14,74;6,07;Spinach;AEROPONIC;4,924
15501,7;568,6;1283,3;22,17;68,29;17,23;6,14;Chinese Cabbage;AQUAPONIC;3,888
12218,9;662,3;1302,1;19,97;58,61;15,16;5,8;Chinese Cabbage;AEROPONIC;4,254
15858,3;856,4;1600,6;18,22;57,46;13,99;6,67;Spinach;SOIL_BASED;2,96
18086,6;791,7;1480,9;23,28;69,76;19,04;5,76;Bok Choy;AEROPONIC;4,966
19214,4;835,7;1256,1;21,98;84,11;18,72;6,08;Chinese Cabbage;HYDROPONIC;4,556
18436,1;766,9;1623,4;27,35;59,96;23,2;5,9;Lettuce;AEROPONIC;5,839
5439,2;942,5;1540,3;21,1;59,89;16,52;6,56;Bok Choy;HYDROPONIC;5,166
16221,5;866,2;1684,7;25,38;57,6;20,07;6,09;Lettuce;AQUAPONIC;4,918
17197,6;615,6;1597,3;25,32;66,08;22,16;5,51;Kale;AEROPONIC;6,297
17738,6;680,4;1188,1;27,24;59,65;23,45;5,72;Bok Choy;AEROPONIC;5,136
15754,8;803,2;1160,3;22,98;59,83;18,43;5,67;Chinese Cabbage;AEROPONIC;4,388
14651,5;783,6;1169,4;27,19;69,79;24,65;5,32;Bok Choy;HYDROPONIC;4,987
13473,8;925,4;1483,0;25,07;55,72;21,23;6,05;Bok Choy;HYDROPONIC;5,232
11722,4;948,2;1629,2;26,69;81,79;21,17;6,48;Bok Choy;AEROPONIC;5,182
12285,3;928,6;1555,2;30,2;58,01;27,06;5,92;Bok Choy;AEROPONIC;4,981
19334,5;760,5;908,7;23,15;77,62;18,51;5,89;Lettuce;AQUAPONIC;5,319
17001,4;934,1;1094,2;23,98;84,77;19,71;5,65;Kale;AQUAPONIC;5,235
17391,0;953,6;1457,6;22,49;78,18;18,21;6,41;Spinach;SOIL_BASED;3,531
12512,3;802,8;1599,5;27,82;77,13;23,23;6,37;Bok Choy;AQUAPONIC;4,406
16370,9;540,1;1360,1;30,79;74,77;27,04;6,06;Chinese Cabbage;AQUAPONIC;3,499
20942,7;629,8;1677,3;25,56;69,82;21,53;6,13;Bok Choy;AQUAPONIC;4,249
14985,7;704,5;788,4;18,99;78,02;14,84;5,44;Chinese Cabbage;HYDROPONIC;4,054
17270,6;715,7;1225,6;21,03;65,79;16,2;6,0;Lettuce;AQUAPONIC;5,114
12731,0;669,6;1648,5;26,75;75,35;22,11;6,15;Chinese Cabbage;AQUAPONIC;3,719
13138,6;722,5;1368,2;20,3;77,42;16,0;6,14;Spinach;AEROPONIC;4,886
15500,3;852,0;1070,7;21,82;72,32;18,22;6,02;Kale;HYDROPONIC;6,07
12066,8;813,4;1485,4;21,72;65,71;18,21;6,16;Chinese Cabbage;SOIL_BASED;3,068
11886,3;704,5;1315,7;23,28;72,15;20,09;6,39;Chinese Cabbage;SOIL_BASED;3,478
13909,0;850,4;1159,9;24,22;64,86;20,6;6,08;Kale;AQUAPONIC;5,674
15214,1;858,0;871,4;18,21;63,38;13,75;5,89;Spinach;SOIL_BASED;3,129
12356,4;843,3;1461,0;19,22;74,7;13,95;6,42;Bok Choy;SOIL_BASED;3,43
15101,5;787,0;997,5;19,29;69,24;14,97;6,63;Chinese Cabbage;SOIL_BASED;3,388
10573,4;824,4;1837,0;19,62;74,59;16,0;6,0;Kale;AQUAPONIC;5,357
15074,7;776,2;816,6;23,54;69,3;19,35;6,24;Lettuce;SOIL_BASED;4,168
7871,3;734,3;1294,3;24,04;72,33;20,33;6,23;Kale;AQUAPONIC;5,747
18285,3;872,6;1475,4;26,34;79,89;21,56;5,81;Lettuce;AEROPONIC;5,656
9062,6;915,0;1015,6;25,05;66,62;21,86;6,34;Spinach;AEROPONIC;4,789
19943,9;663,0;1095,5;21,87;64,57;16,97;5,59;Bok Choy;SOIL_BASED;3,806
15999,6;1117,6;1501,1;24,14;71,65;19,44;5,79;Kale;AEROPONIC;6,407
16567,4;622,8;1032,8;26,45;46,08;22,83;6,03;Chinese Cabbage;AQUAPONIC;3,979
12968,5;770,8;1779,4;22,86;74,03;19,26;6,46;Spinach;AEROPONIC;5,009
16399,3;868,6;1294,5;22,63;60,67;18,78;6,36;Kale;SOIL_BASED;4,305
15157,8;818,7;1170,9;20,85;82,25;16,24;6,08;Chinese Cabbage;AQUAPONIC;3,97
10470,8;638,8;1701,8;21,25;74,71;17,81;6,6;Kale;HYDROPONIC;5,862
17195,8;810,6;1004,8;25,42;75,79;22,37;5,75;Lettuce;AQUAPONIC;5,133
11583,8;998,2;1729,7;23,49;75,99;19,46;6,05;Kale;AEROPONIC;6,464
22689,8;749,9;1024,6;28,98;64,1;24,2;6,41;Kale;HYDROPONIC;5,797
11758,1;573,5;1607,5;21,61;65,79;18,78;5,82;Kale;AQUAPONIC;5,598
8838,0;575,6;1764,7;25,63;53,62;23,44;6,23;Spinach;HYDROPONIC;4,568
20427,5;941,2;1253,0;24,58;80,7;19,83;6,41;Kale;HYDROPONIC;5,855
17227,0;728,9;1252,1;23,25;57,05;18,95;5,5;Chinese Cabbage;HYDROPONIC;4,21
16092,4;775,4;1205,9;22,28;67,87;18,11;5,63;Lettuce;AQUAPONIC;5,317
12565,2;825,4;1076,7;25,18;78,41;21,19;6,05;Lettuce;AEROPONIC;5,993
14725,7;404,7;1302,0;25,02;81,04;20,82;5,25;Kale;AQUAPONIC;5,237
13948,7;930,5;1515,8;24,07;65,87;19,3;5,81;Spinach;AEROPONIC;4,862
17625,0;1042,1;1432,9;24,69;53,5;19,14;6,29;Spinach;AQUAPONIC;4,486
12425,4;720,8;1412,2;23,6;69,96;19,01;6,45;Chinese Cabbage;AQUAPONIC;4,058
12741,9;762,8;1089,3;18,9;70,83;15,35;6,27;Kale;AQUAPONIC;5,376
17027,3;881,9;999,8;23,74;71,6;19,77;5,45;Lettuce;AEROPONIC;5,971
19150,7;711,9;1739,6;22,75;65,4;18,54;5,72;Spinach;AQUAPONIC;4,276
13143,9;938,1;932,9;28,95;66,83;24,47;5,98;Kale;HYDROPONIC;5,77
16760,7;854,6;1240,5;25,27;62,1;20,78;6,17;Spinach;AQUAPONIC;4,026
18138,2;962,5;1475,6;24,06;69,35;19,68;6,29;Spinach;HYDROPONIC;4,556
11285,8;611,1;1675,5;24,8;74,82;19,34;6,32;Lettuce;SOIL_BASED;4,223
13527,3;831,3;1285,6;20,64;70,24;15,95;6,31;Bok Choy;SOIL_BASED;3,792
8498,6;840,1;1351,3;21,79;67,63;18,57;6,46;Chinese Cabbage;AEROPONIC;4,38
21712,2;882,9;1157,1;22,56;77,55;18,38;6,08;Chinese Cabbage;AEROPONIC;4,501
15358,6;761,5;1730,0;24,59;70,18;19,42;5,96;Lettuce;SOIL_BASED;4,058
17689,4;646,6;1636,8;22,28;68,26;18,51;5,93;Spinach;AQUAPONIC;4,468
13114,9;566,1;1019,9;22,1;68,66;18,34;5,74;Kale;AQUAPONIC;5,391
12765,3;701,0;1450,6;20,51;57,71;16,42;6,73;Spinach;AQUAPONIC;4,273
14130,6;687,8;1249,8;23,57;58,73;19,52;6,26;Lettuce;SOIL_BASED;4,208
13884,4;718,8;1361,2;23,96;66,94;20,02;5,83;Chinese Cabbage;HYDROPONIC;4,38
22781,8;752,6;1071,6;24,7;61,73;20,94;5,66;Spinach;AEROPONIC;4,479
15890,4;594,3;771,9;21,55;67,62;16,35;6,18;Chinese Cabbage;HYDROPONIC;4,543
16869,9;630,9;991,8;24,54;75,28;20,09;6,32;Kale;SOIL_BASED;4,435
14574,9;713,3;1135,5;20,59;74,0;17,16;6,31;Chinese Cabbage;HYDROPONIC;4,439
14779,6;838,0;1150,3;22,89;71,34;19,72;6,41;Chinese Cabbage;AQUAPONIC;3,459
16880,7;686,1;670,7;24,34;75,18;20,35;6,15;Bok Choy;AQUAPONIC;4,44
14377,3;837,1;1361,0;22,78;76,76;18,28;6,38;Bok Choy;HYDROPONIC;5,288
19406,9;1031,0;913,6;19,13;76,45;14,72;6,07;Bok Choy;SOIL_BASED;3,525
11616,2;776,0;1269,8;19,46;76,24;14,98;6,27;Chinese Cabbage;HYDROPONIC;4,257
18756,7;1016,4;972,2;24,12;57,81;19,32;5,87;Lettuce;AQUAPONIC;5,088
18590,6;952,5;814,8;25,12;51,93;21,1;5,84;Chinese Cabbage;AQUAPONIC;4,172
21792,7;857,3;1267,1;24,45;61,37;19,12;5,48;Lettuce;SOIL_BASED;4,018
8392,9;710,6;1227,9;25,19;64,12;21,23;6,0;Lettuce;HYDROPONIC;5,822
18278,5;745,4;1304,6;22,71;75,89;19,12;6,0;Bok Choy;AQUAPONIC;4,525
12176,7;911,3;1695,0;25,57;67,18;23,55;5,73;Spinach;AQUAPONIC;4,193
17633,7;789,4;1464,5;24,44;63,92;19,56;6,27;Kale;HYDROPONIC;5,96
17608,8;1058,2;1792,5;21,71;69,39;18,58;6,13;Bok Choy;HYDROPONIC;4,742
11506,4;733,9;1200,2;24,94;72,55;19,67;6,6;Bok Choy;AEROPONIC;5,036
16998,6;762,0;1092,4;24,33;74,59;22,44;6,32;Spinach;SOIL_BASED;3,459
13318,2;1052,9;1399,3;28,18;64,49;23,86;5,73;Kale;SOIL_BASED;4,237
12080,4;634,5;1763,2;27,36;59,87;24,0;6,69;Chinese Cabbage;HYDROPONIC;4,129
7918,8;1079,0;989,1;23,24;61,38;18,66;5,87;Chinese Cabbage;SOIL_BASED;3,137
19437,4;465,0;1644,0;22,33;69,02;18,71;5,77;Bok Choy;AQUAPONIC;4,313
14180,4;656,8;1403,5;27,87;59,06;22,53;6,83;Kale;HYDROPONIC;5,712
10823,4;616,5;1165,3;25,04;76,06;21,81;6,29;Bok Choy;HYDROPONIC;5,052
15609,2;537,6;1670,9;23,01;59,14;18,68;5,91;Lettuce;HYDROPONIC;5,392
14871,7;680,0;968,1;17,93;54,76;13,55;6,49;Bok Choy;AEROPONIC;4,942
11278,7;713,2;1453,6;21,38;69,32;17,71;6,37;Bok Choy;SOIL_BASED;3,461
11345,8;806,6;1231,8;21,19;65,65;16,28;6,61;Chinese Cabbage;AEROPONIC;4,881
18376,7;478,7;1570,5;23,09;72,01;19,9;5,67;Chinese Cabbage;AQUAPONIC;4,051
15240,4;1041,0;1367,1;25,23;63,76;20,74;5,87;Chinese Cabbage;SOIL_BASED;3,222
12235,2;698,7;1565,2;25,66;71,43;20,88;5,95;Lettuce;AEROPONIC;5,7
13166,1;810,4;1292,5;27,7;76,56;24,27;6,47;Chinese Cabbage;HYDROPONIC;4,01
13221,5;690,9;1166,9;26,11;62,7;21,17;5,8;Kale;AEROPONIC;6,206
8629,5;780,6;1259,0;19,86;72,36;15,84;5,41;Spinach;HYDROPONIC;4,708
17796,6;818,5;1327,6;26,38;83,26;22,8;5,24;Kale;AEROPONIC;6,532
13221,9;878,1;1371,6;28,35;74,56;24,17;5,86;Kale;AEROPONIC;5,884
13960,4;525,6;1457,4;28,21;61,26;24,85;6,28;Chinese Cabbage;AEROPONIC;4,472
16466,5;1040,7;1284,3;20,1;70,85;16,1;6,1;Spinach;HYDROPONIC;4,509
18856,2;414,0;1456,7;22,96;56,94;20,37;6,24;Spinach;AEROPONIC;5,063
15205,3;815,7;1856,9;26,19;58,16;21,26;6,27;Spinach;SOIL_BASED;3,49
10683,7;821,5;1091,8;20,26;80,68;15,39;5,8;Lettuce;SOIL_BASED;4,263
13629,0;676,8;1541,2;18,67;71,47;12,64;6,07;Chinese Cabbage;SOIL_BASED;3,043
